,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2,Buck Johnson,SF,22,5,10.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,13.0
3,Panagiotis Fasoulas,PF,34,5,7.0,0.0,0.0,0.0,0.0,10.0,1.0,3.0,0.0,4.0,2.0,10.0
4,Donte Grantham,SF,26,4,10.0,0.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,9.0
5,Marques Bolden,PF,22,3,4.0,0.0,0.0,1.0,1.0,3.0,0.0,4.0,0.0,2.0,1.0,7.0
6,Sean Marks,C,36,0,5.0,0.0,0.0,3.0,4.0,10.0,1.0,6.0,0.0,1.0,0.0,3.0
7,Marcquise Reed,SG,17,1,7.0,0.0,0.0,1.0,1.0,5.0,1.0,3.0,0.0,2.0,0.0,3.0
8,Jesus Shuttlesworth,PG,4,1,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0
9,Harry Gallatin,C,4,1,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0
10,TEAM TOTALS,,,54,106.0,9.0,21.0,12.0,14.0,56.0,26.0,23.0,12.0,17.0,4.0,129.0
11,PERCENTAGES,FG: 50.9%,3PT: 42.9%,FT: 85.7%,,,,,,,,,,,,
0,Brain Winter,PG,38,20,36.0,3.0,9.0,7.0,8.0,6.0,12.0,0.0,5.0,3.0,0.0,50.0
1,Donte Grantham,SF,24,8,13.0,3.0,4.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,21.0
2,Sean Marks,C,42,8,11.0,0.0,0.0,4.0,4.0,9.0,2.0,2.0,0.0,1.0,0.0,20.0
3,Jim Pollard,SG,30,7,13.0,1.0,1.0,3.0,3.0,5.0,5.0,3.0,0.0,3.0,0.0,18.0
4,Marcquise Reed,SG,22,5,14.0,0.0,5.0,3.0,5.0,4.0,6.0,2.0,1.0,1.0,0.0,13.0
5,Buck Johnson,SF,24,6,7.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,12.0
6,Panagiotis Fasoulas,PF,28,2,5.0,0.0,0.0,2.0,2.0,14.0,1.0,2.0,1.0,0.0,1.0,6.0
7,Marques Bolden,PF,24,2,4.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,5.0
8,Harry Gallatin,C,2,0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,Jesus Shuttlesworth,PG,5,0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
10,TEAM TOTALS,,,58,107.0,7.0,20.0,23.0,27.0,49.0,29.0,14.0,9.0,9.0,2.0,146.0
0,Jeffrey Fuller,SG,32,14,22.0,3.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,0.0,33.0
1,Sim Dump,PG,34,10,18.0,2.0,7.0,2.0,4.0,3.0,12.0,1.0,0.0,1.0,0.0,24.0
2,Ian Johnson,PF,32,9,16.0,0.0,0.0,2.0,2.0,14.0,0.0,0.0,1.0,3.0,0.0,20.0
3,Edgar Jones,SF,42,6,8.0,2.0,4.0,2.0,2.0,7.0,4.0,1.0,1.0,1.0,1.0,16.0
4,Tim McCormick,C,26,6,12.0,0.0,0.0,3.0,4.0,8.0,0.0,5.0,0.0,1.0,1.0,15.0
5,Sagaba Konate,C,29,4,6.0,0.0,0.0,3.0,3.0,9.0,2.0,3.0,0.0,3.0,1.0,11.0
6,Halawi Winabi,PF,9,3,5.0,1.0,1.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,9.0
7,Carl Braun,SG,16,4,7.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,3.0,0.0,0.0,8.0
8,Neetnum Nagdorus,PG,14,1,8.0,0.0,1.0,2.0,2.0,1.0,6.0,4.0,0.0,1.0,0.0,4.0
9,Peyton Gragg,SF,6,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
10,TEAM TOTALS,,,58,103.0,8.0,17.0,18.0,22.0,50.0,32.0,19.0,7.0,11.0,3.0,142.0
11,PERCENTAGES,FG: 56.3%,3PT: 47.1%,FT: 81.8%,,,,,,,,,,,,
0,Isaac Bonga,SF,33,8,19.0,2.0,6.0,5.0,7.0,11.0,5.0,0.0,4.0,2.0,0.0,23.0
1,Andre Turner,PG,35,8,21.0,1.0,4.0,2.0,2.0,4.0,5.0,2.0,2.0,3.0,0.0,19.0
2,Jordan Howard,SG,24,5,10.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,15.0
3,Dirk Nowitzki,PF,30,4,17.0,1.0,6.0,1.0,3.0,10.0,2.0,0.0,0.0,0.0,0.0,10.0
4,Jason Lyle,SF,15,3,6.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,8.0
5,Roy Tarpley,PF,9,3,5.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,8.0
6,Roy Devyn White,SG,28,2,11.0,0.0,1.0,1.0,2.0,6.0,2.0,0.0,2.0,2.0,0.0,5.0
7,Kenyon Stone,C,31,1,1.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,1.0,3.0,2.0,2.0
8,Devontae Cacok,C,26,1,5.0,0.0,0.0,0.0,2.0,8.0,0.0,3.0,0.0,1.0,2.0,2.0
9,Leon Wood*,PG,9,1,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
10,TEAM TOTALS,,,36,98.0,6.0,22.0,16.0,23.0,64.0,18.0,8.0,10.0,13.0,7.0,94.0
0,Rafer Alston,PG,36,9,21.0,2.0,3.0,0.0,0.0,4.0,9.0,0.0,2.0,1.0,0.0,20.0
1,Grayson Allen,SG,45,6,12.0,4.0,6.0,3.0,4.0,8.0,8.0,3.0,1.0,3.0,0.0,19.0
2,Luka Doncic,SF,32,7,14.0,2.0,4.0,0.0,0.0,3.0,2.0,3.0,2.0,3.0,0.0,16.0
3,Kenny George,C,35,5,17.0,0.0,0.0,1.0,2.0,8.0,2.0,1.0,1.0,2.0,0.0,11.0
4,Cedric Henderson*,PF,29,2,8.0,0.0,1.0,2.0,2.0,11.0,2.0,0.0,1.0,1.0,1.0,6.0
5,Tyler Davis,PF,19,3,6.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,0.0,2.0,6.0
6,McKinley Singleton,SF,16,2,3.0,0.0,0.0,2.0,2.0,5.0,2.0,3.0,0.0,1.0,0.0,6.0
7,Chris Chiozza,PG,15,2,4.0,2.0,2.0,0.0,0.0,4.0,3.0,1.0,0.0,3.0,1.0,6.0
8,Paul Wight,C,13,3,5.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,6.0
9,TEAM TOTALS,,,39,90.0,10.0,16.0,8.0,10.0,54.0,30.0,16.0,8.0,14.0,4.0,96.0
10,PERCENTAGES,FG: 43.3%,3PT: 62.5%,FT: 80.0%,,,,,,,,,,,,
0,Nick King,SF,26,10,13.0,1.0,1.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,2.0,24.0
1,Udoka Azubuike,C,30,10,20.0,0.0,0.0,2.0,4.0,6.0,2.0,4.0,5.0,2.0,1.0,22.0
2,Brandon Griner,C,22,5,13.0,0.0,0.0,4.0,7.0,4.0,2.0,3.0,0.0,0.0,0.0,14.0
3,Cameron Parker,PF,21,5,12.0,0.0,0.0,2.0,2.0,6.0,2.0,4.0,0.0,0.0,2.0,12.0
4,Jon Elmore,PG,30,3,6.0,0.0,1.0,5.0,8.0,7.0,6.0,2.0,0.0,6.0,0.0,11.0
5,Riley Steele,SF,34,2,6.0,1.0,3.0,3.0,4.0,7.0,2.0,2.0,1.0,1.0,0.0,8.0
6,Gerald Martin Johanssen,SG,32,3,8.0,0.0,1.0,2.0,3.0,5.0,0.0,5.0,1.0,0.0,0.0,8.0
7,Quade Green,PG,18,2,5.0,0.0,0.0,4.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0
8,Clifford Smith,PF,21,1,3.0,0.0,1.0,0.0,0.0,5.0,0.0,4.0,1.0,1.0,0.0,2.0
9,Jesse Epstein,SG,6,1,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
10,TEAM TOTALS,,,42,90.0,2.0,7.0,25.0,35.0,43.0,25.0,25.0,9.0,11.0,5.0,111.0
0,Zion Williamson,PF,40,19,32.0,1.0,1.0,15.0,17.0,10.0,2.0,1.0,2.0,6.0,2.0,54.0
1,Faye Vincent Reagan,C,41,6,8.0,1.0,1.0,4.0,6.0,12.0,5.0,4.0,0.0,1.0,0.0,17.0
2,Benji Wilson,SF,26,6,12.0,0.0,1.0,4.0,8.0,9.0,2.0,4.0,0.0,1.0,0.0,16.0
3,Bones McKinney,SG,36,3,9.0,2.0,3.0,1.0,2.0,7.0,3.0,2.0,0.0,1.0,1.0,9.0
4,Markell Johnson,PG,34,3,8.0,0.0,0.0,2.0,2.0,6.0,10.0,1.0,1.0,6.0,0.0,8.0
5,Moritz Wagner*,SF,22,1,3.0,0.0,1.0,4.0,4.0,3.0,2.0,3.0,1.0,0.0,0.0,6.0
6,James Thompson IV,C,7,2,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,4.0
7,John Stockton,PG,14,1,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0
8,Salami Brometheus,PF,8,1,2.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,1.0,0.0,2.0
9,Brian Newell,SG,12,0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0
10,TEAM TOTALS,,,42,79.0,4.0,8.0,31.0,41.0,54.0,31.0,23.0,5.0,17.0,4.0,119.0
11,PERCENTAGES,FG: 53.2%,3PT: 50.0%,FT: 75.6%,,,,,,,,,,,,
0,Stan Haynes,C,42,15,32.0,0.0,0.0,7.0,9.0,7.0,1.0,3.0,0.0,4.0,1.0,37.0
1,Devon Hall,PG,34,6,10.0,2.0,4.0,2.0,2.0,5.0,8.0,0.0,2.0,5.0,0.0,16.0
2,Kendall Stephens,SG,26,6,10.0,2.0,5.0,2.0,2.0,4.0,4.0,4.0,1.0,2.0,0.0,16.0
3,Jaylen Adams,PG,14,3,6.0,1.0,1.0,3.0,3.0,1.0,5.0,1.0,1.0,2.0,0.0,10.0
4,Herb Jones,SF,32,3,11.0,0.0,2.0,3.0,3.0,9.0,2.0,2.0,2.0,1.0,1.0,9.0
5,Kevaughn Allen,SF,30,3,9.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0
6,Dan Otten,PF,33,3,4.0,1.0,1.0,0.0,0.0,6.0,0.0,1.0,1.0,1.0,0.0,7.0
7,Quinndary Weatherspoon,PF,21,2,7.0,1.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0
8,Jalek Felton,SG,8,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0
9,TEAM TOTALS,,,42,91.0,8.0,16.0,18.0,21.0,39.0,24.0,12.0,8.0,15.0,2.0,110.0
0,Benji Hammon,PG,41,19,33.0,7.0,11.0,2.0,3.0,5.0,11.0,3.0,0.0,3.0,0.0,47.0
1,Deng Adel,SG,31,9,16.0,2.0,3.0,2.0,2.0,6.0,6.0,1.0,0.0,1.0,0.0,22.0
2,Kevin Knox,SF,30,7,12.0,0.0,1.0,4.0,4.0,7.0,0.0,2.0,3.0,2.0,0.0,18.0
3,Mitchell Robinson,PF,29,5,7.0,0.0,0.0,6.0,6.0,8.0,3.0,2.0,0.0,2.0,0.0,16.0
4,LiAngelo Ball,SF,18,5,10.0,1.0,3.0,0.0,0.0,6.0,2.0,1.0,1.0,0.0,0.0,11.0
5,Desean Murray,C,27,2,3.0,1.0,1.0,2.0,2.0,8.0,0.0,3.0,1.0,3.0,1.0,7.0
6,Malik Newman,SG,17,1,5.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,5.0
7,Chimezie Metu,PF,14,2,3.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0
8,Theo Hilinski,PG,7,2,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0
9,Paschal Chukwu,C,26,1,2.0,0.0,0.0,0.0,0.0,9.0,1.0,3.0,1.0,2.0,1.0,2.0
10,TEAM TOTALS,,,53,96.0,12.0,22.0,18.0,20.0,56.0,27.0,16.0,8.0,16.0,3.0,136.0
11,PERCENTAGES,FG: 55.2%,3PT: 54.5%,FT: 90.0%,,,,,,,,,,,,
0,Mohamed Bamba,C,36,13,24.0,1.0,2.0,3.0,4.0,14.0,5.0,1.0,2.0,1.0,2.0,30.0
1,Sam Perkins,PF,32,10,22.0,0.0,1.0,5.0,5.0,12.0,1.0,3.0,2.0,1.0,0.0,25.0
2,Ayo Dosunmu,SG,35,7,13.0,0.0,1.0,2.0,2.0,10.0,9.0,1.0,2.0,5.0,0.0,16.0
3,Antawn Jamison*,SF,31,3,6.0,0.0,0.0,9.0,13.0,11.0,1.0,2.0,0.0,0.0,1.0,15.0
4,Sarunas Jasikevicius,PG,32,6,13.0,0.0,4.0,0.0,0.0,7.0,11.0,1.0,1.0,2.0,0.0,12.0
5,Austin Wiley,PF,25,4,8.0,0.0,0.0,1.0,1.0,11.0,2.0,2.0,2.0,2.0,1.0,9.0
6,Dazon Ingram,SF,17,3,6.0,0.0,0.0,1.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,7.0
7,Josh Okogie,SF,3,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
8,Trevon Duval,SG,24,1,5.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,2.0,0.0,2.0
9,Rob Gray,PG,5,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,TEAM TOTALS,,,48,100.0,2.0,9.0,21.0,26.0,74.0,33.0,12.0,9.0,14.0,4.0,119.0
0,Elle Okobo,PG,38,12,29.0,2.0,7.0,1.0,2.0,5.0,13.0,1.0,2.0,4.0,1.0,27.0
1,Dwight McGhee,PF,24,9,17.0,1.0,5.0,4.0,5.0,4.0,3.0,4.0,0.0,1.0,0.0,23.0
2,Oscar Schmidt,SG,27,5,11.0,1.0,2.0,0.0,1.0,9.0,0.0,0.0,0.0,2.0,0.0,11.0
3,Bob Davies,SG,27,3,5.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0
4,Kenny Gattison,C,18,2,11.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,6.0
5,Robert Williams,C,32,1,12.0,0.0,0.0,2.0,2.0,8.0,1.0,2.0,0.0,1.0,3.0,4.0
6,Gary Clark,PF,30,2,6.0,0.0,1.0,0.0,1.0,8.0,1.0,1.0,0.0,1.0,0.0,4.0
7,Fred Scolari,PG,4,2,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
8,Glenn Jacobs,SF,17,1,6.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,3.0
9,Bonzi Wells,SF,23,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0
10,TEAM TOTALS,,,37,100.0,5.0,18.0,10.0,15.0,45.0,21.0,17.0,6.0,11.0,5.0,89.0
11,PERCENTAGES,FG: 37.0%,3PT: 27.8%,FT: 66.7%,,,,,,,,,,,,
0,Len Bias,SF,38,11,25.0,1.0,5.0,3.0,4.0,7.0,2.0,1.0,0.0,3.0,1.0,26.0
1,Trendon Watford,PF,29,7,12.0,0.0,0.0,5.0,6.0,7.0,5.0,3.0,1.0,0.0,0.0,19.0
2,Michael Jackson,PG,13,7,8.0,1.0,1.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,18.0
3,Earl Boykins,PG,35,5,10.0,1.0,3.0,2.0,2.0,1.0,8.0,2.0,3.0,3.0,0.0,13.0
4,Kenny Walker,SG,30,5,12.0,0.0,3.0,1.0,2.0,5.0,4.0,1.0,0.0,5.0,0.0,11.0
5,Laurence Jackson,PF,23,5,11.0,0.0,1.0,0.0,0.0,9.0,1.0,4.0,0.0,1.0,0.0,10.0
6,Michael Olowokandi,C,27,3,3.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,6.0
7,Michael Dickerson,SG,18,1,3.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0
8,Jimmy Graham,SF,5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
9,Stojko Vrankovic,PF,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
10,Keon Clark,C,21,0,4.0,0.0,0.0,0.0,2.0,13.0,2.0,3.0,0.0,2.0,0.0,0.0
11,TEAM TOTALS,,,46,90.0,3.0,14.0,14.0,19.0,57.0,26.0,16.0,4.0,15.0,4.0,109.0
0,RJ Barrett,SF,32,7,19.0,0.0,3.0,5.0,6.0,10.0,0.0,1.0,4.0,0.0,0.0,19.0
1,Shareef O'Neal,PF,32,7,14.0,0.0,0.0,3.0,3.0,8.0,1.0,2.0,1.0,0.0,0.0,17.0
2,Andy Phillip,SG,27,7,12.0,1.0,2.0,0.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,15.0
3,Cecil Exum,PG,28,5,14.0,1.0,3.0,0.0,0.0,2.0,3.0,4.0,0.0,2.0,0.0,11.0
4,Vince Carter,SG,29,3,10.0,0.0,1.0,4.0,6.0,8.0,2.0,1.0,0.0,5.0,0.0,10.0
5,Sum Ting Wong,PF,13,3,5.0,0.0,0.0,3.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,9.0
6,Brad Daugherty,C,31,4,10.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,0.0,8.0
7,Otis Thorpe,C,20,3,5.0,0.0,0.0,0.0,2.0,6.0,3.0,2.0,0.0,1.0,0.0,6.0
8,Drazen Petrovic,SF,16,1,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0
9,Lindell Wigginton,PG,12,1,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0
10,TEAM TOTALS,,,41,95.0,2.0,11.0,15.0,22.0,48.0,22.0,12.0,7.0,11.0,0.0,99.0
11,PERCENTAGES,FG: 43.2%,3PT: 18.2%,FT: 68.2%,,,,,,,,,,,,
0,Anfernee Simons,PG,41,12,22.0,4.0,6.0,3.0,3.0,11.0,15.0,5.0,1.0,3.0,0.0,31.0
1,Raef LaFrentz,C,25,7,14.0,0.0,0.0,6.0,8.0,10.0,0.0,1.0,0.0,2.0,0.0,20.0
2,DJ Hogg,SF,41,8,19.0,1.0,5.0,1.0,2.0,4.0,7.0,5.0,1.0,2.0,0.0,18.0
3,Jontay Porter,PF,38,8,16.0,0.0,1.0,2.0,6.0,13.0,0.0,2.0,1.0,0.0,0.0,18.0
4,Brian Bowen,PF,21,2,3.0,0.0,0.0,4.0,4.0,6.0,1.0,1.0,2.0,0.0,0.0,8.0
5,Chimp Godbolt,SG,40,1,6.0,0.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,0.0,3.0
6,Radoslav Nesterovic,C,23,0,2.0,0.0,0.0,1.0,2.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0
7,Ronald Savage,SG,11,0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0
8,TEAM TOTALS,,,39,84.0,5.0,13.0,18.0,27.0,55.0,28.0,20.0,9.0,11.0,0.0,101.0
0,Jaren Jackson Jr,PF,38,10,22.0,2.0,4.0,4.0,5.0,6.0,3.0,4.0,0.0,3.0,2.0,26.0
1,Terrence Catchings,SG,39,3,8.0,0.0,0.0,5.0,8.0,8.0,1.0,3.0,0.0,3.0,0.0,11.0
2,Augusto Binelli,C,36,5,10.0,0.0,0.0,1.0,2.0,12.0,0.0,3.0,0.0,2.0,0.0,11.0
3,Darrell Floyd,PG,31,3,8.0,1.0,4.0,2.0,2.0,2.0,8.0,3.0,1.0,3.0,0.0,9.0
4,Jason Williams,SF,30,2,8.0,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,0.0,8.0
5,Greg Buckner,SF,42,3,11.0,0.0,0.0,1.0,2.0,7.0,3.0,1.0,2.0,2.0,1.0,7.0
6,Jeff Murray,PG,4,1,2.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
7,Trae Young,C,12,1,2.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0
8,Lancaster Gordon,SG,9,1,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0
9,TEAM TOTALS,,,29,74.0,3.0,11.0,19.0,25.0,44.0,20.0,17.0,5.0,14.0,3.0,80.0
10,PERCENTAGES,FG: 39.2%,3PT: 27.3%,FT: 76.0%,,,,,,,,,,,,
0,Clarence Withers,SG,41,12,25.0,1.0,4.0,7.0,8.0,7.0,3.0,1.0,2.0,3.0,0.0,32.0
1,Rui Hachimura,SF,36,12,22.0,1.0,2.0,6.0,6.0,5.0,1.0,0.0,1.0,0.0,1.0,31.0
2,Bobby McDermott,PG,35,7,20.0,1.0,3.0,2.0,2.0,3.0,11.0,1.0,0.0,1.0,0.0,17.0
3,Goga Bitadze,C,39,5,11.0,0.0,0.0,2.0,6.0,19.0,4.0,4.0,0.0,0.0,0.0,12.0
4,Jake Shuttlesworth,SF,16,4,6.0,0.0,0.0,3.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,11.0
5,Juwanna Mann,PG,13,3,7.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,6.0
6,Jahidi White,PF,23,2,4.0,0.0,0.0,0.0,0.0,9.0,1.0,2.0,0.0,0.0,0.0,4.0
7,Jon Pierce,SG,4,1,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
8,Cohn Irish,PF,28,1,2.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,2.0,0.0,2.0
9,Hank Hill,PF,6,0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,2.0
10,TEAM TOTALS,,,47,99.0,3.0,12.0,23.0,29.0,57.0,23.0,12.0,3.0,8.0,2.0,120.0
0,Larry Hughes,PG,38,14,33.0,2.0,4.0,5.0,5.0,12.0,7.0,0.0,0.0,1.0,0.0,35.0
1,Dean Wade,SF,41,10,21.0,1.0,2.0,4.0,4.0,9.0,9.0,2.0,0.0,2.0,0.0,25.0
2,Scootsie Doubleday,C,37,6,16.0,0.0,3.0,4.0,4.0,4.0,7.0,2.0,2.0,1.0,0.0,16.0
3,Sean Bird,SG,24,4,5.0,3.0,4.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,11.0
4,Chris Washburn,C,34,4,9.0,0.0,0.0,2.0,4.0,12.0,0.0,2.0,1.0,0.0,1.0,10.0
5,Romeo Langford,SG,17,3,9.0,0.0,2.0,2.0,2.0,5.0,3.0,5.0,1.0,0.0,0.0,8.0
6,Melvin Turpin,PF,29,2,3.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,4.0
7,Thomas Wilder,PG,5,1,1.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,4.0
8,Scoonie Murray,PF,14,1,6.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0
9,TEAM TOTALS,,,45,103.0,6.0,16.0,19.0,21.0,56.0,30.0,20.0,5.0,6.0,1.0,115.0
10,PERCENTAGES,FG: 43.7%,3PT: 37.5%,FT: 90.5%,,,,,,,,,,,,
0,Neon Boudeaux,C,35,17,30.0,0.0,0.0,15.0,19.0,9.0,1.0,2.0,1.0,2.0,1.0,49.0
1,Killian Tillie,SF,28,6,13.0,2.0,3.0,4.0,4.0,10.0,3.0,1.0,0.0,0.0,0.0,18.0
2,Michael Young,SF,30,4,9.0,0.0,0.0,7.0,8.0,15.0,1.0,1.0,2.0,0.0,0.0,15.0
3,Terance Mann,SG,23,5,10.0,0.0,0.0,2.0,4.0,6.0,6.0,2.0,0.0,1.0,0.0,12.0
4,Austin Luke,PG,31,4,9.0,0.0,1.0,2.0,2.0,1.0,5.0,0.0,1.0,2.0,0.0,10.0
5,Christ Koumadje,PF,29,2,8.0,0.0,0.0,4.0,6.0,8.0,0.0,1.0,1.0,0.0,0.0,8.0
6,Al Harrington*,PF,19,4,4.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,1.0,0.0,0.0,8.0
7,Anas Mahmoud,C,13,3,3.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,7.0
8,Kayson Williams,SG,23,2,7.0,1.0,3.0,1.0,1.0,2.0,3.0,4.0,0.0,3.0,0.0,6.0
9,John Stockston,PG,10,0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
10,TEAM TOTALS,,,47,93.0,3.0,7.0,36.0,45.0,54.0,25.0,19.0,6.0,9.0,2.0,133.0
0,Tevin Mack,SG,32,13,20.0,1.0,1.0,9.0,9.0,12.0,1.0,0.0,0.0,0.0,1.0,36.0
1,Barry Obama,PG,38,10,22.0,3.0,4.0,1.0,1.0,6.0,12.0,3.0,1.0,2.0,0.0,24.0
2,Mikal Bridges,SF,32,6,16.0,1.0,3.0,6.0,7.0,10.0,4.0,2.0,1.0,5.0,0.0,19.0
3,Stephon Templeton,C,24,6,16.0,0.0,0.0,2.0,2.0,3.0,2.0,6.0,1.0,0.0,1.0,14.0
4,Blake Mann,C,23,4,8.0,1.0,1.0,4.0,4.0,5.0,1.0,5.0,1.0,1.0,1.0,13.0
5,Graylin Warner,PF,34,2,5.0,0.0,0.0,6.0,6.0,5.0,1.0,4.0,3.0,1.0,2.0,10.0
6,George Mikan,C,15,1,3.0,0.0,0.0,2.0,2.0,5.0,2.0,4.0,0.0,0.0,0.0,4.0
7,Tyler Blevins,SG,12,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
8,Prince Rogers Nelson,PG,10,1,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0
9,Joel Berry,SF,19,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
10,TEAM TOTALS,,,44,95.0,6.0,10.0,30.0,31.0,48.0,27.0,27.0,7.0,9.0,5.0,124.0
11,PERCENTAGES,FG: 46.3%,3PT: 60.0%,FT: 96.8%,,,,,,,,,,,,
0,Tobi Oyedeji,C,29,8,16.0,0.0,0.0,4.0,7.0,15.0,1.0,3.0,0.0,4.0,0.0,20.0
1,Meadowlark Lemon,SG,34,5,14.0,1.0,5.0,6.0,7.0,10.0,6.0,1.0,2.0,1.0,1.0,17.0
2,Juan Keaney,SF,23,5,6.0,0.0,0.0,6.0,6.0,3.0,1.0,3.0,0.0,0.0,0.0,16.0
3,Sekou Doumbouya,SF,34,4,8.0,0.0,0.0,7.0,8.0,9.0,4.0,4.0,0.0,1.0,1.0,15.0
